"ITAG"	"GO"
"Solyc04g050470.2.1"	"0009535,0005739"
"Solyc04g050480.2.1"	"0005515,0003723,0048544,0005529"
"Solyc04g050490.2.1"	"0012505,0005739"
"Solyc04g050510.2.1"	"0005488,0005515,0016020,0005829,0042742,0005634"
"Solyc04g050520.2.1"	"0005488,0016020,0005829,0042742,0005634"
"Solyc04g050540.2.1"	"0003676,0003677,0009508,0016020,0005739,0005634,0009507"
"Solyc04g050550.1.1"	"0003723,0008270,0016023,0005488"
"Solyc04g050560.2.1"	"0009407,0005777,0004364,0006749,0006803"
"Solyc04g050570.2.1"	"0004091,0006629,0012505"
"Solyc04g050620.2.1"	"0019825,0020037,0055114,0004497,0009055,0006118"
"Solyc04g050670.1.1"	"0016871,0010027,0009555,0045892,0005773,0019745,0006694"
"Solyc04g050700.1.1"	"0006154,0047622,0009753,0009611,0016023,0005618,0006148,0047724,0048046,0006144"
"Solyc04g050720.2.1"	"0005488,0016023"
"Solyc04g050730.2.1"	"0006629,0012505,0010226,0009751,0004091,0042538"
"Solyc04g050750.1.1"	"0003677,0006355,0010200,0003700,0005667,0045449"
"Solyc04g050770.1.1"	"0000151,0004842,0005488,0005886,0016567,0070696,0005634,0071215,0009536"
"Solyc04g050780.1.1"	"0000151,0004842,0005488,0005886,0016567,0070696,0005634,0071215,0009536"
"Solyc04g050810.1.1"	"0008152,0008654,0005737,0005488,0004512,0006021,0019872"
"Solyc04g050820.1.1"	"0005515,0008152,0008654,0055085,0016021,0042626,0006200,0006021,0004512,0005524,0005737,0019872"
"Solyc04g050840.1.1"	"0009507,0005524"
"Solyc04g050850.1.1"	"0009507,0005524,0009570,0017111,0009575"
"Solyc04g050860.1.1"	"0008152,0008654,0006810,0006021,0004512,0016887,0000166,0005737,0019872"
"Solyc04g050890.1.1"	"0016023,0009536"
"Solyc04g050930.2.1"	"0005488,0006810,0009507,0046422,0030095,0006631,0055114,0015994,0009408,0005515,0010028,0009543"
"Solyc04g050940.1.1"	"0006468,0016301,0048602,0016023,0005524,0004674,0009069,0004713"
"Solyc04g050950.2.1"	"0009607,0006952"
"Solyc04g050960.2.1"	"0045449,0009987,0043229,0003676,0046872,0003824,0005515"
"Solyc04g050970.2.1"	"0005515,0006468,0016301,0005524,0004674,0005739,0009069,0004713"
"Solyc04g051000.1.1"	"0005488"
"Solyc04g051010.1.1"	"0005488,0043170,0044238,0003824"
"Solyc04g051020.1.1"	"0005840,0012505,0003735,0006412,0005739,0042254"
"Solyc04g051030.1.1"	"0005840,0012505,0003735,0006412,0005739,0042254"
"Solyc04g051040.1.1"	"0042538,0003700,0043565,0046983,0005783,0006355,0005667,0045449"
"Solyc04g051060.1.1"	"0042538,0005488,0005634,0005783,0006355"
"Solyc04g051080.1.1"	"0006355,0045449,0080090,0042440,0009735,0031326,0009755,0048513,0006351,0051171,0000156,0000160,0005515,0003677"
"Solyc04g051120.2.1"	"0016020,0016023,0009507"
"Solyc04g051130.1.1"	"0009507"
"Solyc04g051140.1.1"	"0003899,0012501,0005509,0009409,0046470,0003677,0004630,0006351,0046473,0070290,0005773,0005886,0005730,0006144,0006206,0009395"
"Solyc04g051150.2.1"	"0030259,0005886,0030244,0016125,0009631,0051507,0048316"
"Solyc04g051160.1.1"	"0016020,0016021,0022891,0055085"
"Solyc04g051180.1.1"	"0071732,0071281,0071369"
"Solyc04g051190.2.1"	"0010291,0019825,0020037,0045261,0055114,0016123,0009055,0009507,0070330,0006118"
"Solyc04g051200.1.1"	"0030054,0005618,0030244,0008466,0007047,0009651"
"Solyc04g051210.1.1"	"0006915,0005524"
"Solyc04g051220.1.1"	"0008270"
"Solyc04g051270.1.1"	"0009725,0006952,0009617,0009628"
"Solyc04g051310.2.1"	"0005739,0016020"
"Solyc04g051340.2.1"	"0010222"
"Solyc04g051350.2.1"	"0005515,0005971,0016959,0055114,0003723,0009202,0005739,0006364,0004748,0006260,0009658,0005524,0009507,0046686,0000175,0009793,0006144,0006206,0009186,0051252"
"Solyc04g051360.2.1"	"0003677,0006355,0050896,0050794,0006351,0003700,0005667,0045449"
"Solyc04g051370.2.1"	"0004175,0005515,0005737,0008541,0009793,0006511,0005634"
"Solyc04g051380.1.1"	"0008270,0008152,0016020,0003824"
"Solyc04g051400.1.1"	"0006511,0016023,0004221,0008234,0016579"
"Solyc04g051410.2.1"	"0004843,0006511,0008233,0004221,0016579"
"Solyc04g051430.1.1"	"0003677"
"Solyc04g051450.2.1"	"0003700,0005515"
"Solyc04g051460.2.1"	"0004693,0006468,0008353,0005524,0051301,0009069,0004713"
"Solyc04g051480.1.1"	"0016023,0005488"
"Solyc04g051490.2.1"	"0006259,0004519,0003677,0006310,0005739,0006281"
"Solyc04g051500.2.1"	"0008514,0000139,0015780,0003677,0046983,0005338,0016021"
"Solyc04g051510.1.1"	"0005515,0006468,0042803,0010584,0016023,0010268,0009911,0009729,0016787,0016021,0046982,0009826,0004674,0009647,0010224,0048657,0043234,0009742,0005496,0004903,0001578,0005768,0048366,0005886,0006952,0005524,0009069"
"Solyc04g051520.1.1"	"0006508,0008234"
"Solyc04g051530.1.1"	"0005515,0008270"
"Solyc04g051540.2.1"	"0045449,0003700,0043565,0009507,0006355,0005667"
"Solyc04g051570.2.1"	"0016023"
"Solyc04g051580.2.1"	"0005743,0016020,0005488,0006839,0016021,0015805,0009941,0009658,0000095"
"Solyc04g051590.2.1"	"0005975,0004553,0046658,0016023,0043169"
"Solyc04g051600.2.1"	"0005515,0008193,0016798,0008152"
"Solyc04g051610.2.1"	"0009536"
"Solyc04g051620.1.1"	"0008152,0016829,0080016,0080017,0010334,0000287"
"Solyc04g051640.2.1"	"0046872,0012505,0004722,0003993,0006470,0008287,0006771,0019497"
"Solyc04g051650.2.1"	"0016787,0046872,0005739,0003993,0006771,0019497"
"Solyc04g051660.2.1"	"0005488,0009941,0005515"
"Solyc04g051680.2.1"	"0003924,0005525,0005622,0007165,0007264,0015031,0005774,0006184,0006886,0006913"
"Solyc04g051690.2.1"	"0045449,0006351,0003700,0043565,0009536,0005667"
"Solyc04g051700.2.1"	"0003924,0005622,0007264,0015031,0009107,0016023,0032922,0004620,0005759,0047714,0004806,0016992,0005615,0006546,0006184,0009640,0005634,0009395,0046486,0005525"
"Solyc04g051720.2.1"	"0009651"
"Solyc04g051730.1.1"	"0019825,0020037,0055114,0016023,0004497,0009055,0006118"
"Solyc04g051780.2.1"	"0005737,0006915"
"Solyc04g051800.2.1"	"0016887,0017111,0042626,0009908,0010484,0009536,0005515,0015408,0000123,0004713,0009624,0010015,0006468,0004674,0003677,0009416,0043966,0045893,0006200,0004812,0005524,0015682,0009069,0006418"
"Solyc04g051820.2.1"	"0005886"
"Solyc04g051830.2.1"	"0005525,0005622,0008134,0019003,0006184,0003924"
"Solyc04g051840.1.1"	"0008270,0043231,0044444"
"Solyc04g051850.2.1"	"0009793"
"Solyc04g051860.2.1"	"0004765,0005515,0005524,0016310,0009507,0019632,0000162,0006571,0009094"
"Solyc04g051870.1.1"	"0004842,0016567,0005515"
"Solyc04g053050.2.1"	"0016491"
"Solyc04g053070.1.1"	"0008270"
"Solyc04g053080.2.1"	"0008234,0008233"
"Solyc04g053090.1.1"	"0005829"
"Solyc04g053100.1.1"	"0005829"
"Solyc04g053110.1.1"	"0008794,0045454,0009055,0015035,0006118"
"Solyc04g053120.2.1"	"0005975,0000025,0043169,0009501,0004134,0006006,0005983,0009507,0005985"
"Solyc04g053130.2.1"	"0016168,0005515,0048481,0009535"
"Solyc04g054140.2.1"	"0008270,0016567,0006511,0051726,0034450,0009615,0000151,0005515"
"Solyc04g054150.1.1"	"0003677,0003700,0005515,0005622,0005634,0043565,0006355"
"Solyc04g054170.2.1"	"0009987,0051707,0048856,0045087,0007275,0044464"
"Solyc04g054180.2.1"	"0005730"
"Solyc04g054190.2.1"	"0005215,0009941,0006810"
"Solyc04g054200.2.1"	"0004675,0005515,0006468,0005829,0004674,0007169,0016023,0005524,0016787,0005886,0009069,0004713"
"Solyc04g054220.2.1"	"0019825,0020037,0055114,0004497,0009055,0006118"
"Solyc04g054250.2.1"	"0019825,0020037,0055114,0004497,0009055,0006118"
"Solyc04g054260.2.1"	"0019825,0020037,0046424,0055114,0004497,0009055,0006118"
"Solyc04g054270.2.1"	"0009793,0005488"
"Solyc04g054280.1.1"	"0003700,0005634,0046983,0080090,0005488,0010468,0009733,2000112"
"Solyc04g054290.1.1"	"0016855,0005488"
"Solyc04g054310.2.1"	"0008453,0030170,0046686,0005774,0008270,0005739,0019544,0006522,0006531,0006544,0006563,0006566"
"Solyc04g054320.2.1"	"0003700,0006355,0042742,0043565,0046983,0005516,0005667,0045449"
"Solyc04g054330.2.1"	"0005515,0008270,0016020"
"Solyc04g054370.1.1"	"0008270,0010200,0009741,0005515"
"Solyc04g054380.1.1"	"0008152,0016829,0080016,0080017,0010334,0000287"
"Solyc04g054400.2.1"	"0000140,0008152,0055114,0016491,0005488"
"Solyc04g054420.1.1"	"0006259,0003676"
"Solyc04g054440.1.1"	"0005524,0003677,0004386"
"Solyc04g054450.1.1"	"0005515,0016301"
"Solyc04g054460.2.1"	"0044434"
"Solyc04g054470.2.1"	"0031305"
"Solyc04g054480.2.1"	"0005488,0005739,0005886,0016874,0005515"
"Solyc04g054490.2.1"	"0006508,0046658,0016023,0004190"
"Solyc04g054500.2.1"	"0030001,0046872"
"Solyc04g054510.2.1"	"0003899,0045449,0003676,0006351,0005634,0008270"
"Solyc04g054520.2.1"	"0005528,0006457,0009543,0005515,0000413,0003755,0009535"
"Solyc04g054650.1.1"	"0008270,0005886"
"Solyc04g054660.1.1"	"0055114,0005507,0005576,0008447,0006118,0019852"
"Solyc04g054680.1.1"	"0008270,0005886,0005515"
"Solyc04g054690.2.1"	"0005576,0055114,0005507,0016023,0008447,0006118,0019852"
"Solyc04g054700.2.1"	"0005622,0005634,0016251,0045449,0006289,0008270,0006358,0005675"
"Solyc04g054710.2.1"	"0004069,0009058,0030170,0042803,0042218,0033853,0016847,0033854,0009507,0009793,0000162,0006107,0006522,0006525,0006531,0006534,0006536,0006560,0006571,0009094,0009821,0015976,0006519"
"Solyc04g054720.2.1"	"0003676,0005622,0004527"
"Solyc04g054730.2.1"	"0015381,0016020,0016021,0008271,0008272,0055085"
"Solyc04g054740.2.1"	"0008152,0008654,0042802,0005737,0005488,0004512,0006021,0019872"
"Solyc04g054790.1.1"	"0005886"
"Solyc04g054810.2.1"	"0044464"
"Solyc04g054820.2.1"	"0006096,0008152,0046538,0004437,0009536"
"Solyc04g054830.2.1"	"0004437,0046538,0009932,0009536,0006096,0048765"
"Solyc04g054840.1.1"	"0003700,0005515,0005634,0006355,0080167,0005667,0045449"
"Solyc04g054870.1.1"	"0006281,0003824,0005488"
"Solyc04g054890.2.1"	"0005777,0016402,0055114,0050660,0001676,0006635,0009514,0003995,0003997,0006118,0006637"
"Solyc04g054910.2.1"	"0003677,0006355,0003700,0005667,0045449"
"Solyc04g054930.2.1"	"0005992,0008152,0009507,0004805,0005982,0005985"
"Solyc04g054950.2.1"	"0008152,0043621,0055114,0016491,0005488"
"Solyc04g054980.2.1"	"0005886,0005774,0009535,0005515"
"Solyc04g054990.2.1"	"0016023,0005886,0005774,0009535,0005515"
"Solyc04g055000.2.1"	"0005488,0030544,0005515"
"Solyc04g055010.2.1"	"0008379,0016531,0009987,0005739"
"Solyc04g055020.1.1"	"0000104,0009055,0051536,0055114,0008270,0005749,0006099,0006121,0008177,0006118"
"Solyc04g055030.1.1"	"0000104,0009055,0051536,0055114,0008270,0005749,0006099,0006121,0008177,0006118"
"Solyc04g055080.2.1"	"0005351,0055085,0009567,0008643,0016021"
"Solyc04g055090.1.1"	"0044464"
"Solyc04g055100.1.1"	"0016023,0005886"
"Solyc04g055110.2.1"	"0005488,0005886,0006950"
"Solyc04g055120.2.1"	"0016020,0016021,0016887,0017111,0042626,0046861,0015916,0005739,0008559,0006200,0005524,0006635,0010030,0006855"
"Solyc04g055160.2.1"	"0005634,0005737,0005488"
"Solyc04g055170.2.1"	"0005544,0019834,0009414,0009986,0009409,0015774,0005509,0009579,0005634,0005829,0009408,0009651"
"Solyc04g055190.2.1"	"0005515,0008374,0008415,0016021,0005739,0042967"
"Solyc04g055200.2.1"	"0004066,0006529,0042803,0042538,0006541,0003677,0005524,0004071,0006522,0006531"
"Solyc04g055210.2.1"	"0008152,0042538,0004066,0006529,0006541,0003677,0005524,0004071,0006522,0006531"
"Solyc04g055230.1.1"	"0006520,0004121,0019279,0009507,0006534"
"Solyc04g055240.1.1"	"0008270,0005515"
"Solyc04g055260.2.1"	"0008168,0008757,0032259"
"Solyc04g056260.1.1"	"0005743,0016020,0030233,0005488,0055085,0006839,0016021,0009536,0005215"
"Solyc04g056270.2.1"	"0005634,0016563,0071472,0046777,0030528,0005516,0004674,0071369,0016607,0050826,0005773,0035061,0009607,0045449,0009069"
"Solyc04g056280.2.1"	"0004693,0006468,0009615,0005829,0048440,0016604,0008353,0005524,0005515,0050792,0048366,0006397,0009069"
"Solyc04g056290.2.1"	"0004843,0006511,0004221,0005634,0016579"
"Solyc04g056300.1.1"	"0003676"
"Solyc04g056310.2.1"	"0003677,0045449,0009753,0003700,0009751,0009733,0009737,0006355,0005667,0005515"
"Solyc04g056320.1.1"	"0003700,0005622,0008270,0003676,0010044,0010447,0006355,0005667,0045449"
"Solyc04g056330.1.1"	"0003839,0008307,0080167"
"Solyc04g056340.2.1"	"0004721,0005515,0016311,0004725,0035335,0006570"
"Solyc04g056350.1.1"	"0003700,0008270,0006355,0005667,0045449"
"Solyc04g056360.2.1"	"0003700,0005515,0045449,0043565,0005667"
"Solyc04g056370.2.1"	"0005739"
"Solyc04g056380.2.1"	"0016020"
"Solyc04g056390.2.1"	"0004452,0008299,0016787,0042802,0046872,0015995,0015979,0006694,0016114"
"Solyc04g056400.2.1"	"0005524,0004386,0003677,0000724,0005515,0016740,0010332"
"Solyc04g056410.2.1"	"0005524,0046872,0004386,0003677,0000724,0005515,0016740,0010332"
"Solyc04g056420.1.1"	"0004601,0005515,0055114,0042538,0009269,0009409,0006804,0006979,0020037"
"Solyc04g056440.1.1"	"0016491,0016740,0055114,0005488"
"Solyc04g056450.2.1"	"0008610,0008825,0032259"
"Solyc04g056460.1.1"	"0003677,0006355,0016563,0006351,0005737,0006950,0003700,0043565,0046983,0005667,0045449"
"Solyc04g056470.1.1"	"0042538,0005488,0005634,0005783,0006355"
"Solyc04g056500.1.1"	"0043234,0005618,0005739,0005730,0009651,0045298,0005515,0046686,0005886,0005525,0005874,0007017,0051258"
"Solyc04g056510.1.1"	"0003700,0043565,0046983,0006355,0005667,0045449"
"Solyc04g056530.1.1"	"0005840,0012505,0003735,0006412,0005739,0042254"
"Solyc04g056540.2.1"	"0003824,0008835,0009231,0016787,0055114,0046443,0008270,0009414,0005739,0008703,0010468,0009266,0010119,0009658,0043622,0008138,0009737,0007129,0005515,0009570,0004645,0050661,0009644,0006470"
"Solyc04g056550.1.1"	"0003700,0005634,0009960,0043565,0005667,0045449"
"Solyc04g056560.2.1"	"0003824,0004722,0005634,0006470,0008287"
"Solyc04g056570.2.1"	"0000166,0005515,0006810,0006915,0006952,0030275,0031224,0004888,0007165,0045087,0005524"
"Solyc04g056580.2.1"	"0009507"
"Solyc04g056590.2.1"	"0005515,0006508,0016023,0005886,0004190,0031225"
"Solyc04g056600.2.1"	"0015385,0015386,0016021,0005768,0010351,0055085,0006885,0006814,0015992"
"Solyc04g056610.2.1"	"0016020,0005739,0009507"
"Solyc04g056620.1.1"	"0009672,0016021,0080161,0080162,0055085,0005783,0010252"
"Solyc04g056630.2.1"	"0005773,0008152,0003824,0005515"
"Solyc04g056640.1.1"	"0004675,0005515,0016491,0048507,0009653,0009909,0007165,0033612,0008152,0016020,0040008"
"Solyc04g056650.2.1"	"0005515,0016887,0017111,0006200,0006869,0005524,0005215,0009507"
"Solyc04g056680.1.1"	"0030246,0005634"
"Solyc04g056690.1.1"	"0030246"
"Solyc04g056710.1.1"	"0009793"
"Solyc04g056740.1.1"	"0005634,0017075,0006351,0003700,0043565,0005667,0045449"
"Solyc04g057790.1.1"	"0046983,0003824,0003676"
"Solyc04g057800.1.1"	"0005488"
"Solyc04g057860.1.1"	"0003735,0005840,0022625,0006412,0042254"
"Solyc04g057870.2.1"	"0009508,0042793,0009507,0045893"
"Solyc04g057880.2.1"	"0005634,0008270,0046975,0016116,0048653,0010363,0009910,0031062,0009555,0010223,0009553,0051568,0042800,0010452,0048481,0040029,0005515"
"Solyc04g057890.2.1"	"0005886,0016740,0005515"
"Solyc04g057930.2.1"	"0006468,0006950,0004674,0009069,0005524,0004713"
"Solyc04g057940.2.1"	"0000151,0005488,0044238,0005515,0004842,0016567"
"Solyc04g057960.2.1"	"0005488,0005524,0005777,0016887,0017111,0016558,0006635,0006950"
"Solyc04g057980.2.1"	"0055114,0010598,0016655,0010258,0009535,0006118"
"Solyc04g057990.2.1"	"0005524,0008270,0003676"
"Solyc04g058000.1.1"	"0008152,0055114,0016491,0005507"
"Solyc04g058040.1.1"	"0055114,0016491,0005507"
"Solyc04g058060.1.1"	"0005515,0005840,0003735,0006412,0042254"
"Solyc04g058070.2.1"	"0008152,0009555,0010491,0046398,0046686,0047338,0017103,0047350,0052573,0033356,0006011,0003983,0090406,0009117,0005982,0005985,0006012"
"Solyc04g058080.2.1"	"0004553,0016023,0005488,0005975"
"Solyc04g058090.2.1"	"0003824,0005737,0008716,0005507,0005739,0005524,0004641,0009507,0006189,0006144"
"Solyc04g058100.2.1"	"0005507,0046872"
"Solyc04g058110.2.1"	"0004674,0005529,0006468,0019199,0048544,0005886,0005524,0004713,0009069"
"Solyc04g058140.2.1"	"0003924,0005515,0005525,0005622,0005739,0009536,0006184,0000287"
"Solyc04g058150.2.1"	"0046872"
"Solyc04g058160.1.1"	"0005509,0010091,0005515"
"Solyc04g058170.1.1"	"0005509"
"Solyc04g058180.2.1"	"0046872,0032259,0008168"
"Solyc04g058190.2.1"	"0003677,0008270,0005515"
"Solyc04g058200.2.1"	"0005488,0005515"
"Solyc04g063210.2.1"	"0008171,0042409,0003676,0032259,0005829,0009805,0009809,0009811"
"Solyc04g063230.2.1"	"0005794,0032259,0008168"
"Solyc04g063240.2.1"	"0015996,0010304,0009536"
"Solyc04g063270.1.1"	"0004519,0008116,0017111,0005488,0044238,0009536"
"Solyc04g063280.2.1"	"0005622,0006886,0006891,0005795,0008565"
"Solyc04g063290.2.1"	"0003735,0005622,0005840,0015935,0005730,0005886,0003723,0005618,0022627,0009507,0006412,0042254"
"Solyc04g063300.1.1"	"0006546,0005960,0009536"
"Solyc04g063340.1.1"	"0004519,0008116,0005488"
"Solyc04g063350.2.1"	"0003863,0008152,0055114,0006550,0006552,0006574,0017086"
"Solyc04g063360.2.1"	"0004176,0005524,0016021,0017111,0009941,0004222,0006508,0008568,0016020,0009790"
"Solyc04g063370.1.1"	"0006468,0005739,0004674,0005524,0004713,0009069"
"Solyc04g063380.2.1"	"0004842,0005515,0071365,0010286,0019005,0016567,0051781,0031146,0010386,0005634"
"Solyc04g063390.2.1"	"0006457,0030544,0031072,0051087,0051082,0006950,0005739"
"Solyc04g063440.1.1"	"0004842,0005515"
"Solyc04g064440.1.1"	"0005515"
"Solyc04g064470.1.1"	"0005634,0016491,0003677"
"Solyc04g064480.2.1"	"0005515"
"Solyc04g064490.2.1"	"0016757,0016758,0047262,0004672,0016051,0005739,0000166,0005982,0005985,0009117"
"Solyc04g064500.2.1"	"0003824,0008287,0046872,0005525,0004722,0004767,0006470,0007264,0015031,0006687"
"Solyc04g064510.2.1"	"0005525,0005622,0007165,0007264,0015031,0006470,0046872,0006355,0008287,0004767,0005524,0004722,0008134,0006687,0005667,0003924,0006184,0006886,0006913,0016020"
"Solyc04g064540.2.1"	"0003677,0045449,0005634,0005515"
"Solyc04g064550.1.1"	"0003700,0006355,0005667,0045449"
"Solyc04g064560.2.1"	"0000175,0003676,0005515,0005622,0009536,0008859,0051252"
"Solyc04g064570.2.1"	"0005622,0008017,0042802,0045727,0008270,0006355,0042273,0005737,0050896,0048513,0002376,0003723,0003700,0043232,0006364,0005667,0045449"
"Solyc04g064590.1.1"	"0006468,0016491,0005524,0004674,0009536,0005739,0009069,0004713"
"Solyc04g064610.2.1"	"0016021,0005887,0016023,0051119,0008643"
"Solyc04g064620.2.1"	"0016021,0005887,0016023,0051119,0008643"
"Solyc04g064630.2.1"	"0016021,0005887,0016023,0051119,0008643"
"Solyc04g064640.2.1"	"0016021,0005887,0016023,0051119,0008643"
"Solyc04g064650.1.1"	"0005030,0005488"
"Solyc04g064660.1.1"	"0004519,0034046,0005739,0005488"
"Solyc04g064670.2.1"	"0019898,0009543,0005509,0009570,0015979,0009654"
"Solyc04g064680.2.1"	"0003824,0016020,0005794"
"Solyc04g064690.2.1"	"0004601,0005515,0055114,0016023,0006804,0006979,0020037"
"Solyc04g064700.2.1"	"0005840,0006357,0016944,0032968,0006412,0003735,0003700,0003711,0042254,0005667,0045449"
"Solyc04g064710.2.1"	"0004024,0008152,0016491,0055114,0005737,0051903,0008270,0004022"
"Solyc04g064720.2.1"	"0005363,0005983,0009706,0000023,0009629,0015768,0007275,0007154,0009624"
"Solyc04g064750.1.1"	"0006508,0004185,0005488"
"Solyc04g064760.2.1"	"0004185,0006508,0042802,0012505,0005618"
"Solyc04g064770.1.1"	"0008270,0003676"
"Solyc04g064780.1.1"	"0016787"
"Solyc04g064790.2.1"	"0016757,0008466,0009058"
"Solyc04g064800.2.1"	"0008270,0003676"
"Solyc04g064820.2.1"	"0000149,0016192,0051082,0009705,0005515,0008565,0006904,0006886,0009306,0005802"
"Solyc04g064830.2.1"	"0006355,0005622,0003677"
"Solyc04g064840.1.1"	"0000156,0018106,0006355,0004872,0005524,0000155,0005789,0009873,0045449,0009365"
"Solyc04g064850.2.1"	"0005215,0016020"
"Solyc04g064860.1.1"	"0005634,0017075,0006351,0003700,0043565,0005667,0045449"
"Solyc04g064900.1.1"	"0003824,0005975,0004553"
"Solyc04g064910.1.1"	"0003824,0004553,0005975"
"Solyc04g064920.2.1"	"0005737,0017089,0051861,0046836"
"Solyc04g064930.2.1"	"0016491,0045454,0016853,0016209,0055114,0009507"
"Solyc04g064940.2.1"	"0004675,0005515,0006468,0004872,0016491,0016020,0007165,0004674,0005524,0004713,0009069"
"Solyc04g064950.1.1"	"0005886"
"Solyc04g070960.1.1"	"0045449,0003677,0008270,0006355"
"Solyc04g070970.2.1"	"0016020,0016887,0017111,0017127,0042626,0005886,0006810,0005524"
"Solyc04g070980.2.1"	"0000250,0003824,0016866,0016871,0010027,0009555,0045892,0005773,0019745,0006694"
"Solyc04g070990.2.1"	"0003677"
"Solyc04g071000.1.1"	"0005488,0005515,0006468,0016301,0004674,0005524,0004713,0009069"
"Solyc04g071010.2.1"	"0005743,0016020,0016530,0005488,0010039,0016021,0009507,0006826,0055085"
"Solyc04g071020.1.1"	"0005524,0009570,0017111,0016020,0009575,0005739"
"Solyc04g071030.1.1"	"0000151,0004842,0005488,0010200,0016567,0070696"
"Solyc04g071040.2.1"	"0005086,0008270,0035091,0016023,0003682,0008536,0007165,0005739,0000785"
"Solyc04g071050.2.1"	"0000166,0003676"
"Solyc04g071070.2.1"	"0009664,0005199,0005618,0042546"
"Solyc04g071080.1.1"	"0009664,0005199,0005618,0042546"
"Solyc04g071120.2.1"	"0004712,0006468,0008152,0004715,0016597,0005524,0004674,0009069"
